file_name,track_id,subset,bit_rate,duration,genre_top,genre_class,train-test,title
086730.mp3,086730,small,160000,99,Experimental,1,Train,Escape From the Valley of Iaeniaen
086761.mp3,086761,small,320000,207,Rock,7,Test,C3S :: Ignition Mix
086762.mp3,086762,small,320000,375,Rock,7,Train,C3S :: Ignition Mix
086763.mp3,086763,small,320000,338,Rock,7,Test,C3S :: Ignition Mix
086788.mp3,086788,small,320000,240,Rock,7,Train,C3S :: Ignition Mix
086793.mp3,086793,small,320000,383,Electronic,0,Test,C3S :: Ignition Mix
086795.mp3,086795,small,320000,360,Rock,7,Train,C3S :: Ignition Mix
086799.mp3,086799,small,316527,338,Rock,7,Train,C3S :: Ignition Mix
086993.mp3,086993,small,256000,187,Rock,7,Train,"Live on WFMU's Imaginary Radio with Chris M. - June 16, 2013"
087068.mp3,087068,small,192000,255,Electronic,0,Train,Realm of the New Day - The Remixes
087069.mp3,087069,small,192000,328,Electronic,0,Test,Realm of the New Day - The Remixes
087070.mp3,087070,small,192000,252,Electronic,0,Train,Realm of the New Day - The Remixes
087096.mp3,087096,small,320000,343,Instrumental,4,Train,PRUMX
087097.mp3,087097,small,320000,190,Instrumental,4,Train,PRUMX
087098.mp3,087098,small,320000,260,Instrumental,4,Test,PRUMX
087099.mp3,087099,small,320000,194,Instrumental,4,Train,PRUMX
087100.mp3,087100,small,320000,173,Instrumental,4,Train,PRUMX
087101.mp3,087101,small,320000,242,Instrumental,4,Train,PRUMX
087102.mp3,087102,small,320000,291,Instrumental,4,Train,PRUMX
087103.mp3,087103,small,320000,241,Instrumental,4,Train,PRUMX
087104.mp3,087104,small,320000,328,Instrumental,4,Train,PRUMX
087105.mp3,087105,small,320000,148,Instrumental,4,Train,PRUMX
087106.mp3,087106,small,320000,184,Instrumental,4,Train,PRUMX
087107.mp3,087107,small,320000,130,Instrumental,4,Test,PRUMX
087108.mp3,087108,small,320000,231,Instrumental,4,Train,PRUMX
087121.mp3,087121,small,263102,150,Rock,7,Test,Drinks on Amps
087151.mp3,087151,small,320000,205,Rock,7,Train,Welcome to the World
087152.mp3,087152,small,320000,474,Rock,7,Train,Welcome to the World
087153.mp3,087153,small,320000,244,Rock,7,Train,Welcome to the World
087154.mp3,087154,small,320000,184,Rock,7,Test,Welcome to the World
087155.mp3,087155,small,320000,289,Rock,7,Train,Welcome to the World
087157.mp3,087157,small,192000,111,Electronic,0,Train,The Trillmont Playbook
087158.mp3,087158,small,192000,148,Electronic,0,Test,The Trillmont Playbook
087159.mp3,087159,small,192000,237,Electronic,0,Train,The Trillmont Playbook
087160.mp3,087160,small,192000,106,Electronic,0,Train,The Trillmont Playbook
087161.mp3,087161,small,192000,234,Electronic,0,Train,The Trillmont Playbook
087185.mp3,087185,small,263078,229,Pop,6,Train,All Those I Know
087186.mp3,087186,small,270323,203,Pop,6,Test,All Those I Know
087187.mp3,087187,small,166720,129,Pop,6,Train,All Those I Know
087188.mp3,087188,small,249279,240,Pop,6,Train,All Those I Know
087189.mp3,087189,small,242896,93,Pop,6,Train,All Those I Know
087190.mp3,087190,small,252391,190,Pop,6,Train,All Those I Know
087191.mp3,087191,small,237189,150,Pop,6,Train,All Those I Know
087192.mp3,087192,small,255490,182,Pop,6,Train,All Those I Know
087193.mp3,087193,small,228183,148,Pop,6,Test,All Those I Know
087194.mp3,087194,small,271007,223,Pop,6,Train,All Those I Know
087237.mp3,087237,small,192000,253,Electronic,0,Train,Kris Keyser
087322.mp3,087322,small,256000,198,Pop,6,Train,"Live on WFMU's Night People - June 24, 2010"
087323.mp3,087323,small,256000,157,Pop,6,Train,"Live on WFMU's Night People - June 24, 2010"
087324.mp3,087324,small,256000,231,Pop,6,Train,"Live on WFMU's Night People - June 24, 2010"
087325.mp3,087325,small,256000,219,Pop,6,Train,"Live on WFMU's Night People - June 24, 2010"
087361.mp3,087361,small,320000,251,Rock,7,Train,Soon the Love Balloon Will Pop
087362.mp3,087362,small,320000,262,Rock,7,Test,Soon the Love Balloon Will Pop
087363.mp3,087363,small,320000,232,Rock,7,Train,Soon the Love Balloon Will Pop
087377.mp3,087377,small,320000,323,Electronic,0,Test,Yukiai No Sora
087430.mp3,087430,small,256000,380,Rock,7,Test,"Live on WFMU's My Castle of Quiet, 5.10.2013"
087431.mp3,087431,small,256000,386,Rock,7,Test,"Live on WFMU's My Castle of Quiet, 5.10.2013"
087490.mp3,087490,small,256000,163,Rock,7,Train,"Live on WFMU's Three Chord Monte with Joe Belock - May 21, 2013"
087639.mp3,087639,small,320000,281,Electronic,0,Train,Elevate Your Force
087641.mp3,087641,small,320000,365,Electronic,0,Train,Elevate Your Force
087642.mp3,087642,small,320000,79,Electronic,0,Train,Elevate Your Force
087643.mp3,087643,small,320000,287,Electronic,0,Train,Elevate Your Force
087644.mp3,087644,small,320000,315,Electronic,0,Train,Elevate Your Force
087645.mp3,087645,small,320000,286,Electronic,0,Train,Elevate Your Force
087965.mp3,087965,small,256000,303,Folk,2,Train,"Singing at the Tangermans, June 1962"
087966.mp3,087966,small,256000,200,Folk,2,Test,"Singing at the Tangermans, June 1962"
087967.mp3,087967,small,256000,226,Folk,2,Train,"Singing at the Tangermans, June 1962"
087968.mp3,087968,small,256000,195,Folk,2,Train,"Singing at the Tangermans, June 1962"
087971.mp3,087971,small,256000,204,Folk,2,Test,"Singing at the Tangermans, June 1962"
087972.mp3,087972,small,256000,252,Folk,2,Train,"Singing at the Tangermans, June 1962"
088428.mp3,088428,small,160000,258,Pop,6,Train,Oxyc Woody II
088429.mp3,088429,small,160000,249,Pop,6,Train,Oxyc Woody II
088485.mp3,088485,small,320000,441,Experimental,1,Train,Urine Cakes
088486.mp3,088486,small,320000,201,Experimental,1,Train,Urine Cakes
088846.mp3,088846,small,224055,199,Folk,2,Train,Dirty Wings
088848.mp3,088848,small,194971,235,Folk,2,Train,Dirty Wings
088854.mp3,088854,small,222253,239,Folk,2,Train,Dirty Wings
088856.mp3,088856,small,241882,112,Folk,2,Test,Dirty Wings
088858.mp3,088858,small,207058,267,Folk,2,Train,Dirty Wings
088860.mp3,088860,small,201725,233,Folk,2,Train,Dirty Wings
088861.mp3,088861,small,196199,186,Folk,2,Train,Dirty Wings
088863.mp3,088863,small,207633,252,Folk,2,Train,Dirty Wings
088864.mp3,088864,small,202138,210,Folk,2,Test,Dirty Wings
088867.mp3,088867,small,222214,183,Folk,2,Train,Dirty Wings
088868.mp3,088868,small,223719,211,Folk,2,Train,Dirty Wings
088869.mp3,088869,small,200808,252,Folk,2,Train,Dirty Wings (Instrumentals)
088870.mp3,088870,small,219664,239,Folk,2,Train,Dirty Wings (Instrumentals)
088871.mp3,088871,small,218251,183,Folk,2,Train,Dirty Wings (Instrumentals)
088872.mp3,088872,small,204462,228,Folk,2,Train,Dirty Wings (Instrumentals)
088873.mp3,088873,small,193914,186,Folk,2,Train,Dirty Wings (Instrumentals)
088874.mp3,088874,small,199916,233,Folk,2,Train,Dirty Wings (Instrumentals)
088875.mp3,088875,small,205872,211,Folk,2,Train,Dirty Wings (Instrumentals)
088876.mp3,088876,small,244373,112,Folk,2,Test,Dirty Wings (Instrumentals)
088877.mp3,088877,small,201626,210,Folk,2,Train,Dirty Wings (Instrumentals)
088878.mp3,088878,small,192611,235,Folk,2,Test,Dirty Wings (Instrumentals)
088879.mp3,088879,small,227177,199,Folk,2,Train,Dirty Wings (Instrumentals)
088892.mp3,088892,small,202487,267,Folk,2,Train,Dirty Wings (Instrumentals)
088899.mp3,088899,small,320000,151,Rock,7,Train,"Live on CJSW's White Lodge/Black Lodge June 21, 2011"
088900.mp3,088900,small,320000,182,Rock,7,Train,"Live on CJSW's White Lodge/Black Lodge June 21, 2011"
088959.mp3,088959,small,320000,172,Rock,7,Test,Teenage Crown (Extended Play)
088960.mp3,088960,small,320000,223,Rock,7,Train,Teenage Crown (Extended Play)
089178.mp3,089178,small,320000,282,Hip-Hop,3,Train,Awesome Is Grey
089179.mp3,089179,small,320000,242,Hip-Hop,3,Train,Awesome Is Grey
089192.mp3,089192,small,320000,190,Hip-Hop,3,Train,Awesome Is Grey
089195.mp3,089195,small,320000,197,Hip-Hop,3,Train,Awesome Is Grey
089196.mp3,089196,small,320000,333,Hip-Hop,3,Test,Awesome Is Grey
089212.mp3,089212,small,320000,577,Experimental,1,Train,S/T
089350.mp3,089350,small,248392,107,Folk,2,Test,An Eye Full of Lamp
089376.mp3,089376,small,320000,589,Experimental,1,Train,WHNZ​:64​:MFBL
089441.mp3,089441,small,268001,240,Folk,2,Train,An Eye Full of Lamp
089445.mp3,089445,small,320000,282,Hip-Hop,3,Train,netBloc Vol. 44: Break From The System That Gotcha
089447.mp3,089447,small,320000,170,Hip-Hop,3,Train,netBloc Vol. 44: Break From The System That Gotcha
089456.mp3,089456,small,320000,248,Hip-Hop,3,Train,netBloc Vol. 44: Break From The System That Gotcha
089473.mp3,089473,small,320000,247,Hip-Hop,3,Train,netBloc Vol. 44: Break From The System That Gotcha
089474.mp3,089474,small,320000,223,Electronic,0,Train,netBloc Vol. 44: Break From The System That Gotcha
089477.mp3,089477,small,320000,175,Folk,2,Train,netBloc Vol. 44: Break From The System That Gotcha
089482.mp3,089482,small,320000,237,Folk,2,Train,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012"
089484.mp3,089484,small,320000,199,Folk,2,Train,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012"
089485.mp3,089485,small,320000,258,Folk,2,Train,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012"
089486.mp3,089486,small,320000,196,Folk,2,Train,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012"
089639.mp3,089639,small,320000,380,Electronic,0,Test,The Cashmere Jumper EP
089704.mp3,089704,small,320000,131,Rock,7,Test,Tour Tape Number 2
089814.mp3,089814,small,320000,285,Electronic,0,Train,Dreams
089815.mp3,089815,small,320000,260,Electronic,0,Train,Dreams
089816.mp3,089816,small,320000,339,Electronic,0,Train,Dreams
089817.mp3,089817,small,320000,435,Electronic,0,Train,Dreams
089841.mp3,089841,small,320000,159,Hip-Hop,3,Train,Why You Cryin
089843.mp3,089843,small,320000,228,Hip-Hop,3,Train,Why You Cryin
089846.mp3,089846,small,320000,231,Hip-Hop,3,Test,Why You Cryin
089847.mp3,089847,small,320000,217,Hip-Hop,3,Train,Why You Cryin
089848.mp3,089848,small,320000,182,Hip-Hop,3,Train,Why You Cryin
089857.mp3,089857,small,320000,160,Hip-Hop,3,Train,Why You Cryin
089859.mp3,089859,small,320000,176,Hip-Hop,3,Train,Why You Cryin
089860.mp3,089860,small,320000,201,Hip-Hop,3,Train,Why You Cryin
089991.mp3,089991,small,192000,517,Experimental,1,Train,nx2013-08
089992.mp3,089992,small,227029,568,Experimental,1,Train,nx2013-08
090027.mp3,090027,small,249185,515,Experimental,1,Train,the Breath
090074.mp3,090074,small,320000,362,Electronic,0,Train,Underground Heritage
090278.mp3,090278,small,320000,206,Experimental,1,Test,Vancouver Thunder Storm
090526.mp3,090526,small,320000,190,Instrumental,4,Train,Teal
090527.mp3,090527,small,320000,122,Instrumental,4,Test,Teal
090529.mp3,090529,small,320000,194,Instrumental,4,Train,Teal
090530.mp3,090530,small,320000,147,Instrumental,4,Train,Teal
090570.mp3,090570,small,320000,152,Pop,6,Train,Underscores
090579.mp3,090579,small,320000,125,Pop,6,Test,Underscores
090582.mp3,090582,small,320000,119,Pop,6,Train,Underscores
090583.mp3,090583,small,320000,91,Pop,6,Test,Underscores
090587.mp3,090587,small,320000,193,Pop,6,Train,Underscores
090589.mp3,090589,small,320000,300,Pop,6,Train,Underscores
090590.mp3,090590,small,320000,144,Pop,6,Train,Underscores
090591.mp3,090591,small,320000,425,Pop,6,Train,Underscores
090592.mp3,090592,small,320000,404,Pop,6,Test,Underscores
090616.mp3,090616,small,320000,78,Instrumental,4,Test,Teal
090617.mp3,090617,small,320000,191,Instrumental,4,Train,Teal
090618.mp3,090618,small,320000,119,Instrumental,4,Train,Teal
090625.mp3,090625,small,202616,181,Folk,2,Train,Bird Watching In America
090639.mp3,090639,small,245862,342,Rock,7,Train,"A certain reticent instinct, beyond reason"
090652.mp3,090652,small,320000,277,Rock,7,Train,Black cassette
090695.mp3,090695,small,192000,387,Rock,7,Train,6 songs
090804.mp3,090804,small,320000,270,Experimental,1,Train,Paly|toxic Loops
090824.mp3,090824,small,128000,243,Pop,6,Test,"Live on WFMU's Hello Children with Faye - July 20, 2013"
090826.mp3,090826,small,128000,145,Pop,6,Train,"Live on WFMU's Hello Children with Faye - July 20, 2013"
090828.mp3,090828,small,128000,193,Pop,6,Test,"Live on WFMU's Hello Children with Faye - July 20, 2013"
090982.mp3,090982,small,320000,181,Hip-Hop,3,Test,Three Pronged Fork
090987.mp3,090987,small,320000,215,Hip-Hop,3,Train,Three Pronged Fork
090993.mp3,090993,small,320000,73,Hip-Hop,3,Test,Three Pronged Fork
091081.mp3,091081,small,256000,264,Electronic,0,Train,U_END
091082.mp3,091082,small,256000,268,Electronic,0,Test,U_END
091083.mp3,091083,small,256000,262,Electronic,0,Train,U_END
091084.mp3,091084,small,256000,231,Electronic,0,Train,U_END
091085.mp3,091085,small,256000,211,Electronic,0,Train,U_END
091086.mp3,091086,small,256000,252,Electronic,0,Train,U_END
091087.mp3,091087,small,256000,184,Electronic,0,Train,U_END
091088.mp3,091088,small,256000,225,Electronic,0,Train,U_END
091089.mp3,091089,small,256000,243,Electronic,0,Train,U_END
091092.mp3,091092,small,128000,155,Rock,7,Test,"Live on WFMU's Cherry Blossom Clinic with Terre T - September 14, 2013"
091093.mp3,091093,small,128000,103,Rock,7,Train,"Live on WFMU's Cherry Blossom Clinic with Terre T - September 14, 2013"
091098.mp3,091098,small,128000,202,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - August 10, 2013"
091102.mp3,091102,small,128000,230,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - August 10, 2013"
091130.mp3,091130,small,192000,512,Experimental,1,Test,live at Agne Noir 9/19/13
091157.mp3,091157,small,320000,163,Pop,6,Train,Choose Your Own Adventure
091158.mp3,091158,small,320000,87,Pop,6,Train,Choose Your Own Adventure
091159.mp3,091159,small,320000,108,Pop,6,Train,Choose Your Own Adventure
091160.mp3,091160,small,320000,136,Pop,6,Train,Choose Your Own Adventure
091161.mp3,091161,small,320000,248,Pop,6,Train,Choose Your Own Adventure
091162.mp3,091162,small,320000,133,Pop,6,Train,Choose Your Own Adventure
091163.mp3,091163,small,320000,127,Pop,6,Test,Choose Your Own Adventure
091164.mp3,091164,small,320000,134,Pop,6,Train,Choose Your Own Adventure
091170.mp3,091170,small,230977,153,Folk,2,Train,Los peces
091177.mp3,091177,small,145275,230,International,5,Test,Aislinn
091178.mp3,091178,small,137896,200,International,5,Train,Aislinn
091179.mp3,091179,small,136104,219,International,5,Train,Aislinn
091181.mp3,091181,small,137378,207,International,5,Test,Aislinn
091182.mp3,091182,small,132149,150,International,5,Train,Aislinn
091183.mp3,091183,small,133865,291,International,5,Test,Aislinn
091184.mp3,091184,small,136323,216,International,5,Train,Aislinn
091185.mp3,091185,small,128249,282,International,5,Train,Aislinn
091186.mp3,091186,small,133236,112,International,5,Test,Aislinn
091187.mp3,091187,small,138578,211,International,5,Train,Aislinn
091205.mp3,091205,small,320000,170,Rock,7,Test,Picture it all
091228.mp3,091228,small,220380,160,Folk,2,Train,So Few Comfortable Places
091238.mp3,091238,small,221778,296,Folk,2,Train,So Few Comfortable Places
091306.mp3,091306,small,320000,222,Hip-Hop,3,Test,Master Don
091309.mp3,091309,small,320000,209,Hip-Hop,3,Test,Advice
091312.mp3,091312,small,320000,213,Hip-Hop,3,Train,Advice
091315.mp3,091315,small,320000,246,Hip-Hop,3,Train,Master Plan
091317.mp3,091317,small,320000,240,Hip-Hop,3,Train,Master Plan
091318.mp3,091318,small,320000,133,Hip-Hop,3,Train,Master Plan
091319.mp3,091319,small,320000,272,Hip-Hop,3,Train,Master Plan
091329.mp3,091329,small,320000,501,Rock,7,Train,"Live on WFMU's Cherry Blossom Clinic - Sep 21, 2013"
091349.mp3,091349,small,128000,138,Pop,6,Train,"Live on WFMU's Hello Children with Faye - July 20, 2013"
091443.mp3,091443,small,256000,109,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Aug 3, 2013"
091455.mp3,091455,small,176495,88,Rock,7,Train,KOOL IS THE ROOL
091458.mp3,091458,small,183487,195,Rock,7,Train,KOOL IS THE ROOL
091459.mp3,091459,small,166026,175,Rock,7,Train,KOOL IS THE ROOL
091468.mp3,091468,small,320000,177,Pop,6,Train,Mystery Pills
091471.mp3,091471,small,320000,218,Pop,6,Train,Mystery Pills
091619.mp3,091619,small,320000,122,Electronic,0,Train,gig's n' contest
091620.mp3,091620,small,320000,194,Electronic,0,Train,gig's n' contest
091621.mp3,091621,small,320000,161,Electronic,0,Train,gig's n' contest
091622.mp3,091622,small,320000,204,Electronic,0,Test,gig's n' contest
091623.mp3,091623,small,320000,147,Electronic,0,Train,gig's n' contest
091624.mp3,091624,small,320000,536,Electronic,0,Train,gig's n' contest
091625.mp3,091625,small,320000,191,Electronic,0,Test,gig's n' contest
091755.mp3,091755,small,192000,295,Electronic,0,Train,Symmetry
091788.mp3,091788,small,256000,229,Folk,2,Train,Three Jolly Rogues
091790.mp3,091790,small,256000,190,Folk,2,Test,Three Jolly Rogues
091791.mp3,091791,small,256000,171,Folk,2,Test,Three Jolly Rogues
091793.mp3,091793,small,256000,271,Folk,2,Train,Three Jolly Rogues
091796.mp3,091796,small,256000,245,Folk,2,Train,Three Jolly Rogues
091797.mp3,091797,small,256000,140,Folk,2,Train,Three Jolly Rogues
091851.mp3,091851,small,320000,203,Rock,7,Train,"First Whispers: Live at PlanoB, Porto, 20/03/08"
091868.mp3,091868,small,192000,136,Rock,7,Train,Melcochambre Sónico
091869.mp3,091869,small,192000,169,Rock,7,Train,Melcochambre Sónico
091894.mp3,091894,small,320000,114,Experimental,1,Train,Dabblings 3
091897.mp3,091897,small,320000,185,Experimental,1,Test,Dabblings 3
091899.mp3,091899,small,320000,111,Experimental,1,Train,Dabblings 3
091900.mp3,091900,small,320000,167,Experimental,1,Train,Dabblings 3
091933.mp3,091933,small,128000,385,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Sep 28, 2013"
091934.mp3,091934,small,128000,247,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Sep 28, 2013"
091936.mp3,091936,small,128000,151,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Sep 28, 2013"
091937.mp3,091937,small,128000,337,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Sep 28, 2013"
091938.mp3,091938,small,128000,291,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Sep 28, 2013"
091958.mp3,091958,small,256000,292,Folk,2,Train,Graeme Mark Live in Radio Bunker
091960.mp3,091960,small,256000,271,International,5,Train,Čaj na ex Live from Radio Bunker
092124.mp3,092124,small,320000,67,Pop,6,Train,Velcro
092125.mp3,092125,small,320000,232,Pop,6,Train,Velcro
092129.mp3,092129,small,320000,244,Pop,6,Test,Velcro
092130.mp3,092130,small,320000,270,Pop,6,Train,Velcro
092131.mp3,092131,small,320000,178,Pop,6,Test,Velcro
092206.mp3,092206,small,256000,348,International,5,Train,Čaj na ex Live from Radio Bunker
092275.mp3,092275,small,188122,256,Electronic,0,Train,Of Water and Ice
092282.mp3,092282,small,214087,273,Electronic,0,Train,Of Water and Ice
092283.mp3,092283,small,200314,321,Electronic,0,Train,Of Water and Ice
092284.mp3,092284,small,208580,245,Electronic,0,Train,Of Water and Ice
092292.mp3,092292,small,256000,351,Folk,2,Train,Graeme Mark Live in Radio Bunker
092366.mp3,092366,small,193400,65,Electronic,0,Train,Spectral Voices
092466.mp3,092466,small,320000,301,Electronic,0,Test,Youth Worship
092508.mp3,092508,small,192000,157,Rock,7,Train,"Live on WFMU's Cherry Blossom Clinic with Terre T - October 5, 2013"
092535.mp3,092535,small,128000,137,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Oct 5, 2013"
092536.mp3,092536,small,128000,232,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Oct 5, 2013"
092538.mp3,092538,small,128000,227,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Oct 5, 2013"
092539.mp3,092539,small,128000,223,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Oct 5, 2013"
092540.mp3,092540,small,128000,229,Folk,2,Train,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Oct 5, 2013"
092546.mp3,092546,small,256000,361,Electronic,0,Train,Best Bytes Volume 2
092548.mp3,092548,small,256000,384,Electronic,0,Train,Best Bytes Volume 2
092549.mp3,092549,small,256000,391,Electronic,0,Train,Best Bytes Volume 2
092551.mp3,092551,small,256000,330,Electronic,0,Train,Best Bytes Volume 2
092554.mp3,092554,small,256000,390,Electronic,0,Test,Best Bytes Volume 2
092556.mp3,092556,small,256000,245,Electronic,0,Train,Best Bytes Volume 2
092561.mp3,092561,small,256000,370,Electronic,0,Train,Best Bytes Volume 2
092562.mp3,092562,small,256000,365,Electronic,0,Train,Best Bytes Volume 2
092564.mp3,092564,small,256000,556,Electronic,0,Train,Best Bytes Volume 2
092565.mp3,092565,small,320000,189,Experimental,1,Train,Membrane
092573.mp3,092573,small,320000,546,Experimental,1,Test,Membrane
092574.mp3,092574,small,320000,559,Experimental,1,Test,Membrane
092868.mp3,092868,small,320000,60,Rock,7,Train,The American Ice Age - MMXIII
092872.mp3,092872,small,222473,265,Experimental,1,Train,A Bomb Shelter in Kansas
092873.mp3,092873,small,189296,240,Experimental,1,Train,A Bomb Shelter in Kansas
092874.mp3,092874,small,225142,188,Experimental,1,Train,A Bomb Shelter in Kansas
092878.mp3,092878,small,212882,225,Experimental,1,Test,A Bomb Shelter in Kansas
092881.mp3,092881,small,221023,211,Experimental,1,Train,A Bomb Shelter in Kansas
092885.mp3,092885,small,219856,281,Experimental,1,Train,A Bomb Shelter in Kansas
092886.mp3,092886,small,193397,175,Experimental,1,Train,A Bomb Shelter in Kansas
092887.mp3,092887,small,237689,353,Experimental,1,Train,A Bomb Shelter in Kansas
092888.mp3,092888,small,221416,192,Experimental,1,Train,A Bomb Shelter in Kansas
092889.mp3,092889,small,242972,121,Experimental,1,Train,A Bomb Shelter in Kansas
092947.mp3,092947,small,320000,130,Instrumental,4,Train,Tamara and Demon
092948.mp3,092948,small,320000,114,Instrumental,4,Train,Tamara and Demon
092949.mp3,092949,small,320000,170,Instrumental,4,Train,Tamara and Demon
092950.mp3,092950,small,320000,127,Instrumental,4,Train,Tamara and Demon
092951.mp3,092951,small,320000,164,Instrumental,4,Train,Tamara and Demon
092952.mp3,092952,small,320000,141,Instrumental,4,Train,Tamara and Demon
092953.mp3,092953,small,320000,78,Instrumental,4,Train,Tamara and Demon
092954.mp3,092954,small,320000,191,Instrumental,4,Train,Tamara and Demon
092955.mp3,092955,small,320000,128,Instrumental,4,Test,Tamara and Demon
093074.mp3,093074,small,192000,208,Folk,2,Train,"Live on WFMU's Beastin' The Airwaves! with Keili - Oct 18, 2013"
093075.mp3,093075,small,192000,155,Folk,2,Train,"Live on WFMU's Beastin' The Airwaves! with Keili - Oct 18, 2013"
093076.mp3,093076,small,192000,231,Folk,2,Train,"Live on WFMU's Beastin' The Airwaves! with Keili - Oct 18, 2013"
093363.mp3,093363,small,320000,232,Electronic,0,Test,Tuesday Morning Huricane
093364.mp3,093364,small,320000,144,Electronic,0,Train,Tuesday Morning Huricane
093518.mp3,093518,small,320000,254,Electronic,0,Train,Snake Charm
093519.mp3,093519,small,320000,192,Electronic,0,Train,Snake Charm
093520.mp3,093520,small,320000,303,Electronic,0,Train,Snake Charm
093521.mp3,093521,small,320000,314,Electronic,0,Train,Snake Charm
093522.mp3,093522,small,320000,293,Electronic,0,Train,Snake Charm
093523.mp3,093523,small,320000,271,Electronic,0,Test,Snake Charm
093704.mp3,093704,small,128000,229,Folk,2,Test,"Live on WFMU's Airborne Event with Dan Bodah: September 9, 2013"
093710.mp3,093710,small,128000,237,Folk,2,Train,"Live on WFMU's Airborne Event with Dan Bodah: September 9, 2013"
093712.mp3,093712,small,128000,217,Folk,2,Test,"Live on WFMU's Airborne Event with Dan Bodah: September 9, 2013"
093716.mp3,093716,small,128000,243,Folk,2,Test,"Live on WFMU's Airborne Event with Dan Bodah: September 9, 2013"
093727.mp3,093727,small,320000,152,Electronic,0,Train,[EPV_146] endless
093867.mp3,093867,small,320000,116,Rock,7,Train,Peanut Butter Jesus
093868.mp3,093868,small,320099,181,Rock,7,Test,Christmas Song
093915.mp3,093915,small,320000,280,Instrumental,4,Train,Viikinsaari
093917.mp3,093917,small,320000,416,Instrumental,4,Train,Viikinsaari
093918.mp3,093918,small,320000,152,Instrumental,4,Train,Viikinsaari
093919.mp3,093919,small,320000,96,Instrumental,4,Train,Viikinsaari
093920.mp3,093920,small,320000,218,Instrumental,4,Train,Viikinsaari
093921.mp3,093921,small,320000,148,Instrumental,4,Train,Viikinsaari
093940.mp3,093940,small,256000,227,Electronic,0,Test,childhood in housing complex
093941.mp3,093941,small,256000,149,Electronic,0,Train,childhood in housing complex
093942.mp3,093942,small,320000,231,Pop,6,Train,Two Young Boys
093943.mp3,093943,small,320000,177,Pop,6,Train,Two Young Boys
093944.mp3,093944,small,320000,136,Pop,6,Train,Two Young Boys
093950.mp3,093950,small,256000,216,Rock,7,Test,Lemur
093956.mp3,093956,small,256000,147,Rock,7,Test,Lemur
093981.mp3,093981,small,256000,334,International,5,Train,Abraka Dub
093983.mp3,093983,small,128000,157,Rock,7,Train,Adidas
093985.mp3,093985,small,128000,156,Rock,7,Train,Adidas
093986.mp3,093986,small,128000,315,Rock,7,Train,Adidas
094026.mp3,094026,small,128000,125,Rock,7,Train,"Live on WFMU with Brian Turner - November 12, 2013"
094033.mp3,094033,small,160000,417,Instrumental,4,Train,Tales For Mind
094034.mp3,094034,small,160000,384,Instrumental,4,Train,Tales For Mind
094035.mp3,094035,small,160000,221,Instrumental,4,Train,Tales For Mind
094036.mp3,094036,small,128000,420,Instrumental,4,Test,Tales For Mind
094037.mp3,094037,small,160000,323,Instrumental,4,Train,Tales For Mind
094038.mp3,094038,small,160000,474,Instrumental,4,Train,Tales For Mind
094039.mp3,094039,small,160000,354,Instrumental,4,Train,Tales For Mind
094093.mp3,094093,small,320000,304,Rock,7,Train,Transient Lines
094099.mp3,094099,small,320000,250,Rock,7,Train,Transient Lines
094101.mp3,094101,small,320000,90,Rock,7,Train,Transient Lines
094102.mp3,094102,small,320000,237,Rock,7,Train,Transient Lines
094263.mp3,094263,small,320000,390,Electronic,0,Train,Breaching Airwaves
094348.mp3,094348,small,320000,92,Rock,7,Train,"Tramps Are Handsome, We're The Jugglers"
094411.mp3,094411,small,320000,282,Electronic,0,Train,Matsuyoi No Tsuki
094414.mp3,094414,small,320000,243,Electronic,0,Test,Matsuyoi No Tsuki
094415.mp3,094415,small,320000,290,Electronic,0,Test,Matsuyoi No Tsuki
094419.mp3,094419,small,320000,285,Rock,7,Train,netBloc Vol. 45: Old Orchard Ave
094422.mp3,094422,small,320000,112,Folk,2,Train,netBloc Vol. 45: Old Orchard Ave
094423.mp3,094423,small,320000,201,Pop,6,Train,netBloc Vol. 45: Old Orchard Ave
094426.mp3,094426,small,320000,260,Hip-Hop,3,Train,netBloc Vol. 45: Old Orchard Ave
094449.mp3,094449,small,320000,98,Hip-Hop,3,Train,"Platters, Act 5: The Silent Anniversary (10 Years Of Tha Silent Partner)"
